ID,CAI
%2BE2id%2FCsPvUB0y42VmP%2FJJXFF8xt4zefHQhFuu3HjFU%3D,-0.12269326683291767
%2BE4j4JazH1OlK%2F4EG1wlQo0jkQGC7M1cplE9wLjuyHg%3D,0.0
%2BE6hgTI1MLPv6flf3S1LPbWfulczlJz3pXgw5E59SnU%3D,0.14817001180637557
%2BERe3UVDJP1a0mSjt%2FRuzg2b0N7ibRlO%2Fq9pJLPU4jk%3D,0.0
%2BESAQ%2BQleLlaVXzIaIeQniJrW2iTXuNq9akUFMOVaRY%3D,0.0
%2BEcgJEcud4dfTTO%2FqKbP4EDl6mdtHVbLHRo%2Fz0XMDNk%3D,0.30966469428007887
%2BEfVxikPfHEtSdGD66i8ASnr2Rr%2FXtuNL%2Fj2Iku2BZQ%3D,-0.09031198686371104
%2BEmHfZMqzyrfI2ozI%2Fx9ektpmPft0Ac%2FMHZDd3JPThc%3D,-0.2186147186147187
%2BEtP0se9mRD9pslCQyqqBGw7VXeCXJXeETzUQey5CBM%3D,-0.22616136919315388
%2BEv9dwCwxebikFLy7QJmWCuFuNAgEq5MrG9T92NERaI%3D,0.11579866162350877
%2BF1S5Ijx%2BA9GGl3ARTF6Wh%2BNK%2Fw6jUCmu5rDGW6P7S0%3D,0.0
%2BF67gmMK59GK7gLivm5eUOoNPtc%2BST07ibFLeBQSugA%3D,0.0
%2BFCMMiq3HFAt%2FzVFMLKvosIAGa36H%2BGB6us2mCCnHSU%3D,0.31712768929868673
%2BFDoV%2Fk6ZZS8oIWc0rDa%2FKFWn6o6nit1PAssx8gYTO4%3D,0.0
%2BFMZJTRiV1SMYx5FVoDQbhuOpfhs0zyZUPJbIjSF6qk%3D,-0.016759776536312818
%2BFSQ%2Fz8os%2BSrpLLTbL3S5gfuU5slmpqYJ9BdLgywGH8%3D,-0.011834319526627151
%2BFV19gPpQVw8Pp3FHYJCBFXhQTLf8Y2B%2F2zC9AMQTVY%3D,-0.2676518883415434
%2BFWaJFQrPoXXJQFrwTSjFBbkT4%2FbPDQkmP9y2hqXkT0%3D,0.22424242424242422
